"alpha1","alpha2","alpha3"
2.99968288486313,-2.27484797949738,3.08205297110316
2.99977802072662,-2.17557050458495,3.23606797749979
2.99984951538195,-2.07165358995799,3.37731170200806
2.99990174274134,-1.96350734820343,3.50522672017545
2.99993861649005,-1.85155858313015,3.61930820986408
2.99996358999669,-1.73624910536936,3.71910594355301
2.99997965625065,-1.61803398874989,3.80422606518061
2.99997965625065,-0.381966011250105,3.80422606518061
2.99996358999669,-0.263750894630643,3.71910594355301
2.99993861649005,-0.148441416869854,3.61930820986408
2.99990174274134,-0.03649265179657,3.50522672017545
2.99984951538195,0.0716535899579929,3.37731170200806
2.99977802072662,0.175570504584946,3.23606797749979
2.99968288486313,0.274847979497379,3.08205297110316
2.99955927377593,0.369094211857377,2.91587450968565
2.99940189351176,0.457937254842823,2.73818842371475
2.99920499039568,0.541026485551579,2.54969595899476
2.99896235130724,0.618033988749895,2.35114100916989
2.99866730402676,0.68865585100403,2.14330717991599
2.99831271766327,0.752613360087727,1.92701469640686
2.99789100317552,0.809654104932039,1.70311716626029
2.99739411399936,0.859552971776503,1.47249821073871
2.99681354679453,0.902113032590307,1.23606797749979
2.99614034232569,0.937166322257262,0.99475954865942
2.99536508649246,0.964574501457377,0.7495252583429
2.99447791152484,0.984229402628956,0.501332934257218
2.99346849736038,0.996053456856543,0.251162078117254
2.99232607322107,1,2.44929359829471e-16
2.99103941940793,0.996053456856543,-0.251162078117254
2.98959686933273,0.984229402628956,-0.501332934257217
2.98798631180649,0.964574501457377,-0.749525258342899
2.98619519360555,0.937166322257262,-0.994759548659419
2.98421052233658,0.902113032590307,-1.23606797749979
2.98201886962255,0.859552971776503,-1.47249821073871
2.97960637463268,0.809654104932039,-1.70311716626029
2.9769587479797,0.752613360087727,-1.92701469640686
2.9740612760088,0.68865585100403,-2.14330717991599
2.9708988255031,0.618033988749895,-2.35114100916989
2.96745584883117,0.541026485551579,-2.54969595899476
2.96371638956269,0.457937254842823,-2.73818842371475
2.95966408857908,0.369094211857378,-2.91587450968565
2.95528219070641,0.27484797949738,-3.08205297110316
2.95055355189824,0.175570504584946,-3.23606797749979
2.94546064699702,0.0716535899579933,-3.37731170200806
2.93998557810253,-0.0364926517965696,-3.50522672017545
2.9341100835769,-0.148441416869855,-3.61930820986408
2.92781554771552,-0.263750894630644,-3.71910594355301
2.92835553412982,-1.73624910536936,-3.71910594355301
2.93462621700061,-1.85155858313015,-3.61930820986408
2.9404783586039,-1.96350734820343,-3.50522672017545
2.94593058009493,-2.07165358995799,-3.37731170200806
2.9510011481927,-2.17557050458495,-3.23606797749979
2.95570796552549,-2.27484797949738,-3.08205297110316
2.96006856164204,-2.36909421185738,-2.91587450968565
2.96410008465899,-2.45793725484282,-2.73818842371475
2.96781929351513,-2.54102648555158,-2.54969595899476
2.97124255080378,-2.6180339887499,-2.35114100916989
2.9743858161549,-2.68865585100403,-2.14330717991599
2.9772646401391,-2.75261336008773,-1.92701469640686
2.97989415866625,-2.80965410493204,-1.70311716626029
2.98228908785188,-2.8595529717765,-1.47249821073871
2.98446371932534,-2.90211303259031,-1.23606797749979
2.98643191595402,-2.93716632225726,-0.994759548659419
2.98820710795892,-2.96457450145738,-0.749525258342899
2.98980228939716,-2.98422940262896,-0.501332934257217
2.99123001498803,-2.99605345685654,-0.251162078117254
2.9925023972597,-3,2.44929359829471e-16
2.99363110399438,-2.99605345685654,0.251162078117254
2.99462735595062,-2.98422940262896,0.501332934257218
2.99550192484217,-2.96457450145738,0.7495252583429
2.99626513155328,-2.93716632225726,0.994759548659419
2.99692684457157,-2.90211303259031,1.23606797749979
2.99749647861994,-2.8595529717765,1.47249821073871
2.99798299347003,-2.80965410493204,1.70311716626029
2.9983948929205,-2.75261336008773,1.92701469640686
2.99874022392397,-2.68865585100403,2.14330717991599
2.9990265758477,-2.61803398874989,2.35114100916989
2.99926107985339,-2.54102648555158,2.54969595899476
2.99945040838269,-2.45793725484282,2.73818842371475
2.99960077473568,-2.36909421185738,2.91587450968565
2.99971793273025,-2.27484797949738,3.08205297110316
2.99980717643138,-2.17557050458495,3.23606797749979
2.99987333994004,-2.07165358995799,3.37731170200806
2.99992079723212,-1.96350734820343,3.50522672017545
2.99995346203884,-1.85155858313015,3.61930820986408
2.99997478776076,-1.73624910536936,3.71910594355301
2.99998776740842,-1.61803398874989,3.80422606518061
2.99998776740842,-0.381966011250105,3.80422606518061
2.99997478776076,-0.263750894630643,3.71910594355301
2.99995346203884,-0.148441416869854,3.61930820986408
2.99992079723212,-0.03649265179657,3.50522672017545
2.99987333994004,0.0716535899579929,3.37731170200806
2.99980717643138,0.175570504584946,3.23606797749979
2.99971793273025,0.274847979497379,3.08205297110316
2.99960077473568,0.369094211857377,2.91587450968565
2.99945040838269,0.457937254842823,2.73818842371475
2.99926107985339,0.541026485551579,2.54969595899476
2.9990265758477,0.618033988749895,2.35114100916989
2.99874022392397,0.68865585100403,2.14330717991599
2.9983948929205,0.752613360087727,1.92701469640686
2.99798299347003,0.809654104932039,1.70311716626029
2.99749647861994,0.859552971776503,1.47249821073871
2.99692684457157,0.902113032590307,1.23606797749979
2.99626513155328,0.937166322257262,0.99475954865942
2.99550192484217,0.964574501457377,0.7495252583429
2.99462735595062,0.984229402628956,0.501332934257218
2.99363110399438,0.996053456856543,0.251162078117254
2.9925023972597,1,2.44929359829471e-16
2.99123001498803,0.996053456856543,-0.251162078117254
2.98980228939716,0.984229402628956,-0.501332934257217
2.98820710795892,0.964574501457377,-0.749525258342899
2.98643191595402,0.937166322257262,-0.994759548659419
2.98446371932534,0.902113032590307,-1.23606797749979
2.98228908785188,0.859552971776503,-1.47249821073871
2.97989415866625,0.809654104932039,-1.70311716626029
2.9772646401391,0.752613360087727,-1.92701469640686
2.9743858161549,0.68865585100403,-2.14330717991599
2.97124255080378,0.618033988749895,-2.35114100916989
2.96781929351513,0.541026485551579,-2.54969595899476
2.96410008465899,0.457937254842823,-2.73818842371475
2.96006856164204,0.369094211857378,-2.91587450968565
2.95570796552549,0.27484797949738,-3.08205297110316
2.9510011481927,0.175570504584946,-3.23606797749979
2.94593058009493,0.0716535899579933,-3.37731170200806
2.9404783586039,-0.0364926517965696,-3.50522672017545
2.93462621700061,-0.148441416869855,-3.61930820986408
2.92835553412982,-0.263750894630644,-3.71910594355301
2.92143052981786,-1.6180339887499,-3.80422606518061
2.9281480840574,-1.73624910536936,-3.71910594355301
2.9344279416638,-1.85155858313015,-3.61930820986408
2.94028906563486,-1.96350734820343,-3.50522672017545
2.94575007503093,-2.07165358995799,-3.37731170200806
2.95082923461821,-2.17557050458495,-3.23606797749979
2.95554444520794,-2.27484797949738,-3.08205297110316
2.95991323466137,-2.36909421185738,-2.91587450968565
2.96395274953106,-2.45793725484282,-2.73818842371475
2.96767974730913,-2.54102648555158,-2.54969595899476
2.9711105892538,-2.6180339887499,-2.35114100916989
2.97426123376566,-2.68865585100403,-2.14330717991599
2.97714723028616,-2.75261336008773,-1.92701469640686
2.97978371369061,-2.80965410493204,-1.70311716626029
2.9821853991493,-2.8595529717765,-1.47249821073871
2.98436657743041,-2.90211303259031,-1.23606797749979
2.98634111061913,-2.93716632225726,-0.994759548659419
2.98812242822833,-2.96457450145738,-0.749525258342899
2.98972352367626,-2.98422940262896,-0.501332934257217
2.99115695110799,-2.99605345685654,-0.251162078117254
2.9924348225376,-3,2.44929359829471e-16
2.99356880528901,-2.99605345685654,0.251162078117254
2.99457011971416,-2.98422940262896,0.501332934257218
2.99544953716777,-2.96457450145738,0.7495252583429
2.99621737821884,-2.93716632225726,0.994759548659419
2.99688351107979,-2.90211303259031,1.23606797749979
2.99745735023485,-2.8595529717765,1.47249821073871
2.99794785525012,-2.80965410493204,1.70311716626029
2.99836352974864,-2.75261336008773,1.92701469640686
2.99871242053427,-2.68865585100403,2.14330717991599
2.99900211684947,-2.61803398874989,2.35114100916989
2.99923974975243,-2.54102648555158,2.54969595899476
2.99943199159994,-2.45793725484282,2.73818842371475
2.99958505562352,-2.36909421185738,2.91587450968565
2.99970469558651,-2.27484797949738,3.08205297110316
2.99979620551138,-2.17557050458495,3.23606797749979
2.99986441946662,-2.07165358995799,3.37731170200806
2.999913711404,-1.96350734820343,3.50522672017545
2.99994799503736,-1.85155858313015,3.61930820986408
2.99997072375526,-1.73624910536936,3.71910594355301
2.99998489056036,-1.61803398874989,3.80422606518061
2.99998489056036,-0.381966011250105,3.80422606518061
2.99997072375526,-0.263750894630643,3.71910594355301
2.99994799503736,-0.148441416869854,3.61930820986408
2.999913711404,-0.03649265179657,3.50522672017545
2.99986441946662,0.0716535899579929,3.37731170200806
2.99979620551138,0.175570504584946,3.23606797749979
2.99970469558651,0.274847979497379,3.08205297110316
2.99958505562352,0.369094211857377,2.91587450968565
2.99943199159994,0.457937254842823,2.73818842371475
2.99923974975243,0.541026485551579,2.54969595899476
2.99900211684947,0.618033988749895,2.35114100916989
2.99871242053427,0.68865585100403,2.14330717991599
2.99836352974864,0.752613360087727,1.92701469640686
2.99794785525012,0.809654104932039,1.70311716626029
2.99745735023485,0.859552971776503,1.47249821073871
2.99688351107979,0.902113032590307,1.23606797749979
2.99621737821884,0.937166322257262,0.99475954865942
2.99544953716777,0.964574501457377,0.7495252583429
2.99457011971416,0.984229402628956,0.501332934257218
2.99356880528901,0.996053456856543,0.251162078117254
2.9924348225376,1,2.44929359829471e-16
2.99115695110799,0.996053456856543,-0.251162078117254
2.98972352367626,0.984229402628956,-0.501332934257217
2.98812242822833,0.964574501457377,-0.749525258342899
2.98634111061913,0.937166322257262,-0.994759548659419
2.98436657743041,0.902113032590307,-1.23606797749979
2.9821853991493,0.859552971776503,-1.47249821073871
2.97978371369061,0.809654104932039,-1.70311716626029
2.97714723028616,0.752613360087727,-1.92701469640686
2.97426123376566,0.68865585100403,-2.14330717991599
2.9711105892538,0.618033988749895,-2.35114100916989
2.96767974730913,0.541026485551579,-2.54969595899476
2.96395274953106,0.457937254842823,-2.73818842371475
2.95991323466137,0.369094211857378,-2.91587450968565
2.95554444520794,0.27484797949738,-3.08205297110316
2.95082923461821,0.175570504584946,-3.23606797749979
2.94575007503093,0.0716535899579933,-3.37731170200806
2.94028906563486,-0.0364926517965696,-3.50522672017545
2.9344279416638,-0.148441416869855,-3.61930820986408
2.9281480840574,-0.263750894630644,-3.71910594355301
2.92042937430748,-1.6180339887499,-3.80422606518061
2.9271899981343,-1.73624910536936,-3.71910594355301
2.93351205132634,-1.85155858313015,-3.61930820986408
2.93941448653699,-1.96350734820343,-3.50522672017545
2.94491591316582,-2.07165358995799,-3.37731170200806
2.95003458697235,-2.17557050458495,-3.23606797749979
2.95478840038613,-2.27484797949738,-3.08205297110316
2.95919487348306,-2.36909421185738,-2.91587450968565
2.9632711455986,-2.45793725484282,-2.73818842371475
2.96703396754843,-2.54102648555158,-2.54969595899476
2.97049969442786,-2.6180339887499,-2.35114100916989
2.97368427896176,-2.68865585100403,-2.14330717991599
2.97660326537701,-2.75261336008773,-1.92701469640686
2.97927178377033,-2.80965410493204,-1.70311716626029
2.98170454494471,-2.8595529717765,-1.47249821073871
2.98391583568826,-2.90211303259031,-1.23606797749979
2.98591951447007,-2.93716632225726,-0.994759548659419
2.98772900752808,-2.96457450145738,-0.749525258342899
2.98935730532485,-2.98422940262896,-0.501332934257217
2.99081695934759,-2.99605345685654,-0.251162078117254
2.99212007922981,-3,2.44929359829471e-16
2.99327833017216,-2.99605345685654,0.251162078117254
2.99430293064146,-2.98422940262896,0.501332934257218
2.99520465032692,-2.96457450145738,0.7495252583429
2.99599380833394,-2.93716632225726,0.994759548659419
2.99668027159615,-2.90211303259031,1.23606797749979
2.9972734534876,-2.8595529717765,1.47249821073871
2.99778231261724,-2.80965410493204,1.70311716626029
2.99821535178915,-2.75261336008773,1.92701469640686
2.99858061711245,-2.68865585100403,2.14330717991599
2.99888569724572,-2.61803398874989,2.35114100916989
2.99913772276155,-2.54102648555158,2.54969595899476
2.99934336561776,-2.45793725484282,2.73818842371475
2.99950883872231,-2.36909421185738,2.91587450968565
2.99963989558028,-2.27484797949738,3.08205297110316
2.99974183001154,-2.17557050458495,3.23606797749979
2.99981947592894,-2.07165358995799,3.37731170200806
2.99987720716756,-1.96350734820343,3.50522672017545
2.99991893735628,-1.85155858313015,3.61930820986408
2.99994811982391,-1.73624910536936,3.71910594355301
2.99996774753287,-1.61803398874989,3.80422606518061
2.99996774753287,-0.381966011250105,3.80422606518061
2.99994811982391,-0.263750894630643,3.71910594355301
2.99991893735628,-0.148441416869854,3.61930820986408
2.99987720716756,-0.03649265179657,3.50522672017545
2.99981947592894,0.0716535899579929,3.37731170200806
2.99974183001154,0.175570504584946,3.23606797749979
2.99963989558028,0.274847979497379,3.08205297110316
2.99950883872231,0.369094211857377,2.91587450968565
2.99934336561776,0.457937254842823,2.73818842371475
2.99913772276155,0.541026485551579,2.54969595899476
2.99888569724572,0.618033988749895,2.35114100916989
2.99858061711245,0.68865585100403,2.14330717991599
2.99821535178915,0.752613360087727,1.92701469640686
2.99778231261724,0.809654104932039,1.70311716626029
2.9972734534876,0.859552971776503,1.47249821073871
2.99668027159615,0.902113032590307,1.23606797749979
2.99599380833394,0.937166322257262,0.99475954865942
2.99520465032692,0.964574501457377,0.7495252583429
2.99430293064146,0.984229402628956,0.501332934257218
2.99327833017216,0.996053456856543,0.251162078117254
2.99212007922981,1,2.44929359829471e-16
2.99081695934759,0.996053456856543,-0.251162078117254
2.98935730532485,0.984229402628956,-0.501332934257217
2.98772900752808,0.964574501457377,-0.749525258342899
2.98591951447007,0.937166322257262,-0.994759548659419
2.98391583568826,0.902113032590307,-1.23606797749979
2.98170454494471,0.859552971776503,-1.47249821073871
2.97927178377033,0.809654104932039,-1.70311716626029
2.97660326537701,0.752613360087727,-1.92701469640686
2.97368427896176,0.68865585100403,-2.14330717991599
2.97049969442786,0.618033988749895,-2.35114100916989
2.96703396754843,0.541026485551579,-2.54969595899476
2.9632711455986,0.457937254842823,-2.73818842371475
2.95919487348306,0.369094211857378,-2.91587450968565
2.95478840038613,0.27484797949738,-3.08205297110316
2.95003458697235,0.175570504584946,-3.23606797749979
2.94491591316582,0.0716535899579933,-3.37731170200806
2.93941448653699,-0.0364926517965696,-3.50522672017545
2.93351205132634,-0.148441416869855,-3.61930820986408
2.9271899981343,-0.263750894630644,-3.71910594355301
2.91862920009542,-1.6180339887499,-3.80422606518061
2.92546656418542,-1.73624910536936,-3.71910594355301
2.93186380196765,-1.85155858313015,-3.61930820986408
2.93783984755487,-1.96350734820343,-3.50522672017545
2.94341329302646,-2.07165358995799,-3.37731170200806
2.94860237798964,-2.17557050458495,-3.23606797749979
2.95342497983766,-2.27484797949738,-3.08205297110316
2.95789860467521,-2.36909421185738,-2.91587450968565
2.96204037888148,-2.45793725484282,-2.73818842371475
2.96586704128169,-2.54102648555158,-2.54969595899476
2.96939493589834,-2.6180339887499,-2.35114100916989
2.97264000525393,-2.68865585100403,-2.14330717991599
2.97561778419732,-2.75261336008773,-1.92701469640686
2.97834339422653,-2.80965410493204,-1.70311716626029
2.98083153828123,-2.8595529717765,-1.47249821073871
2.98309649597883,-2.90211303259031,-1.23606797749979
2.98515211926868,-2.93716632225726,-0.994759548659419
2.98701182847957,-2.96457450145738,-0.749525258342899
2.98868860873618,-2.98422940262896,-0.501332934257217
2.99019500672123,-2.99605345685654,-0.251162078117254
2.99154312776026,-3,2.44929359829471e-16
2.99274463320705,-2.99605345685654,0.251162078117254
2.9938107381084,-2.98422940262896,0.501332934257218
2.99475220912739,-2.96457450145738,0.7495252583429
2.99557936270557,-2.93716632225726,0.994759548659419
2.99630206344467,-2.90211303259031,1.23606797749979
2.99692972268972,-2.8595529717765,1.47249821073871
2.99747129729583,-2.80965410493204,1.70311716626029
2.9979352885621,-2.75261336008773,1.92701469640686
2.99832974131645,-2.68865585100403,2.14330717991599
2.9986622431363,-2.61803398874989,2.35114100916989
2.99893992369086,-2.54102648555158,2.54969595899476
2.99916945419118,-2.45793725484282,2.73818842371475
2.99935704693557,-2.36909421185738,2.91587450968565
2.9995084549381,-2.27484797949738,3.08205297110316
2.99962897162939,-2.17557050458495,3.23606797749979
2.99972343061921,-2.07165358995799,3.37731170200806
2.99979620551138,-1.96350734820343,3.50522672017545
2.99985120976253,-1.85155858313015,3.61930820986408
2.99989189657663,-1.73624910536936,3.71910594355301
2.99992125882855,-1.61803398874989,3.80422606518061
2.99992125882855,-0.381966011250105,3.80422606518061
2.99989189657663,-0.263750894630643,3.71910594355301
2.99985120976253,-0.148441416869854,3.61930820986408
2.99979620551138,-0.03649265179657,3.50522672017545
2.99972343061921,0.0716535899579929,3.37731170200806
2.99962897162939,0.175570504584946,3.23606797749979
2.9995084549381,0.274847979497379,3.08205297110316
2.99935704693557,0.369094211857377,2.91587450968565
2.99916945419118,0.457937254842823,2.73818842371475
2.99893992369086,0.541026485551579,2.54969595899476
2.9986622431363,0.618033988749895,2.35114100916989
2.99832974131645,0.68865585100403,2.14330717991599
2.9979352885621,0.752613360087727,1.92701469640686
2.99747129729583,0.809654104932039,1.70311716626029
2.99692972268972,0.859552971776503,1.47249821073871
2.99630206344467,0.902113032590307,1.23606797749979
2.99557936270557,0.937166322257262,0.99475954865942
2.99475220912739,0.964574501457377,0.7495252583429
2.9938107381084,0.984229402628956,0.501332934257218
2.99274463320705,0.996053456856543,0.251162078117254
2.99154312776026,1,2.44929359829471e-16
2.99019500672123,0.996053456856543,-0.251162078117254
2.98868860873618,0.984229402628956,-0.501332934257217
2.98701182847957,0.964574501457377,-0.749525258342899
2.98515211926868,0.937166322257262,-0.994759548659419
2.98309649597883,0.902113032590307,-1.23606797749979
2.98083153828123,0.859552971776503,-1.47249821073871
2.97834339422653,0.809654104932039,-1.70311716626029
2.97561778419732,0.752613360087727,-1.92701469640686
2.97264000525393,0.68865585100403,-2.14330717991599
2.96939493589834,0.618033988749895,-2.35114100916989
2.96586704128169,0.541026485551579,-2.54969595899476
2.96204037888148,0.457937254842823,-2.73818842371475
2.95789860467521,0.369094211857378,-2.91587450968565
2.95342497983766,0.27484797949738,-3.08205297110316
2.94860237798964,0.175570504584946,-3.23606797749979
2.94341329302646,0.0716535899579933,-3.37731170200806
2.93783984755487,-0.0364926517965696,-3.50522672017545
2.93186380196765,-0.148441416869855,-3.61930820986408
2.92546656418542,-0.263750894630644,-3.71910594355301
2.91600386286834,-1.6180339887499,-3.80422606518061
2.92295157630277,-1.73624910536936,-3.71910594355301
2.92945693003551,-1.85155858313015,-3.61930820986408
2.93553883127283,-1.96350734820343,-3.50522672017545
2.94121584694802,-2.07165358995799,-3.37731170200806
2.94650619320699,-2.17557050458495,-3.23606797749979
2.95142772559199,-2.27484797949738,-3.08205297110316
2.95599792989381,-2.36909421185738,-2.91587450968565
2.9602339136428,-2.45793725484282,-2.73818842371475
2.96415239820979,-2.54102648555158,-2.54969595899476
2.96776971148812,-2.6180339887499,-2.35114100916989
2.9711017811285,-2.68865585100403,-2.14330717991599
2.97416412829915,-2.75261336008773,-1.92701469640686
2.97697186194383,-2.80965410493204,-1.70311716626029
2.97953967351118,-2.8595529717765,-1.47249821073871
2.98188183212931,-2.90211303259031,-1.23606797749979
2.98401218020016,-2.93716632225726,-0.994759548659419
2.98594412938884,-2.96457450145738,-0.749525258342899
2.98769065698373,-2.98422940262896,-0.501332934257217
2.98926430260395,-2.99605345685654,-0.251162078117254
2.99067716523125,-3,2.44929359829471e-16
2.99194090054447,-2.99605345685654,0.251162078117254
2.99306671853499,-2.98422940262896,0.501332934257218
2.99406538138272,-2.96457450145738,0.7495252583429
2.99494720157269,-2.93716632225726,0.994759548659419
2.99572204023317,-2.90211303259031,1.23606797749979
2.99639930567702,-2.8595529717765,1.47249821073871
2.99698795212865,-2.80965410493204,1.70311716626029
2.99749647861994,-2.75261336008773,1.92701469640686
2.99793292803904,-2.68865585100403,2.14330717991599
2.99830488631704,-2.61803398874989,2.35114100916989
2.99861948173797,-2.54102648555158,2.54969595899476
2.99888338435869,-2.45793725484282,2.73818842371475
2.99910280552596,-2.36909421185738,2.91587450968565
2.99928349747864,-2.27484797949738,3.08205297110316
2.99943075302404,-2.17557050458495,3.23606797749979
2.999549405278,-2.07165358995799,3.37731170200806
2.9996438274594,-1.96350734820343,3.50522672017545
2.99971793273025,-1.85155858313015,3.61930820986408
2.99977517407367,-1.73624910536936,3.71910594355301
2.99981854420274,-1.61803398874989,3.80422606518061
2.99981854420274,-0.381966011250105,3.80422606518061
2.99977517407367,-0.263750894630643,3.71910594355301
2.99971793273025,-0.148441416869854,3.61930820986408
2.9996438274594,-0.03649265179657,3.50522672017545
2.999549405278,0.0716535899579929,3.37731170200806
2.99943075302404,0.175570504584946,3.23606797749979
2.99928349747864,0.274847979497379,3.08205297110316
2.99910280552596,0.369094211857377,2.91587450968565
2.99888338435869,0.457937254842823,2.73818842371475
2.99861948173797,0.541026485551579,2.54969595899476
2.99830488631704,0.618033988749895,2.35114100916989
2.99793292803904,0.68865585100403,2.14330717991599
2.99749647861994,0.752613360087727,1.92701469640686
2.99698795212865,0.809654104932039,1.70311716626029
2.99639930567702,0.859552971776503,1.47249821073871
2.99572204023317,0.902113032590307,1.23606797749979
2.99494720157269,0.937166322257262,0.99475954865942
2.99406538138272,0.964574501457377,0.7495252583429
2.99306671853499,0.984229402628956,0.501332934257218
2.99194090054447,0.996053456856543,0.251162078117254
2.99067716523125,1,2.44929359829471e-16
2.98926430260395,0.996053456856543,-0.251162078117254
2.98769065698373,0.984229402628956,-0.501332934257217
2.98594412938884,0.964574501457377,-0.749525258342899
2.98401218020016,0.937166322257262,-0.994759548659419
2.98188183212931,0.902113032590307,-1.23606797749979
2.97953967351118,0.859552971776503,-1.47249821073871
2.97697186194383,0.809654104932039,-1.70311716626029
2.97416412829915,0.752613360087727,-1.92701469640686
2.9711017811285,0.68865585100403,-2.14330717991599
2.96776971148812,0.618033988749895,-2.35114100916989
2.96415239820979,0.541026485551579,-2.54969595899476
2.9602339136428,0.457937254842823,-2.73818842371475
2.95599792989381,0.369094211857378,-2.91587450968565
2.95142772559199,0.27484797949738,-3.08205297110316
2.94650619320699,0.175570504584946,-3.23606797749979
2.94121584694802,0.0716535899579933,-3.37731170200806
2.93553883127283,-0.0364926517965696,-3.50522672017545
2.92945693003551,-0.148441416869855,-3.61930820986408
2.92295157630277,-0.263750894630644,-3.71910594355301
2.91251578835268,-1.6180339887499,-3.80422606518061
2.91960736956747,-1.73624910536936,-3.71910594355301
2.92625368569101,-1.85155858313015,-3.61930820986408
2.93247360841374,-1.96350734820343,-3.50522672017545
2.93828567145778,-2.07165358995799,-3.37731170200806
2.94370805996406,-2.17557050458495,-3.23606797749979
2.94875860057911,-2.27484797949738,-3.08205297110316
2.95345475221184,-2.36909421185738,-2.91587450968565
2.9578135974308,-2.45793725484282,-2.73818842371475
2.96185183447309,-2.54102648555158,-2.54969595899476
2.96558576983611,-2.6180339887499,-2.35114100916989
2.96903131142417,-2.68865585100403,-2.14330717991599
2.97220396222221,-2.75261336008773,-1.92701469640686
2.97511881446947,-2.80965410493204,-1.70311716626029
2.97779054430651,-2.8595529717765,-1.47249821073871
2.98023340686967,-2.90211303259031,-1.23606797749979
2.9824612318074,-2.93716632225726,-0.994759548659419
2.9844874191938,-2.96457450145738,-0.749525258342899
2.98632493581524,-2.98422940262896,-0.501332934257217
2.98798631180649,-2.99605345685654,-0.251162078117254
2.98948363761378,-3,2.44929359829471e-16
2.99082856126267,-2.99605345685654,0.251162078117254
2.99203228590927,-2.98422940262896,0.501332934257218
2.9931055676545,-2.96457450145738,0.7495252583429
2.99405871360129,-2.93716632225726,0.994759548659419
2.9949015801358,-2.90211303259031,1.23606797749979
2.99564357141427,-2.8595529717765,1.47249821073871
2.99629363803808,-2.80965410493204,1.70311716626029
2.99686027590009,-2.75261336008773,1.92701469640686
2.9973515251865,-2.68865585100403,2.14330717991599
2.99777496951902,-2.61803398874989,2.35114100916989
2.99813773522284,-2.54102648555158,2.54969595899476
2.99844649070718,-2.45793725484282,2.73818842371475
2.99870744594533,-2.36909421185738,2.91587450968565
2.99892635204253,-2.27484797949738,3.08205297110316
2.99910850088043,-2.17557050458495,3.23606797749979
2.9992587248279,-2.07165358995799,3.37731170200806
2.99938139650872,-1.96350734820343,3.50522672017545
2.99948042861749,-1.85155858313015,3.61930820986408
2.99955927377593,-1.73624910536936,3.71910594355301
2.99962092442257,-1.61803398874989,3.80422606518061
2.99962092442257,-0.381966011250105,3.80422606518061
2.99955927377593,-0.263750894630643,3.71910594355301
2.99948042861749,-0.148441416869854,3.61930820986408
2.99938139650872,-0.03649265179657,3.50522672017545
2.9992587248279,0.0716535899579929,3.37731170200806
2.99910850088043,0.175570504584946,3.23606797749979
2.99892635204253,0.274847979497379,3.08205297110316
2.99870744594533,0.369094211857377,2.91587450968565
2.99844649070718,0.457937254842823,2.73818842371475
2.99813773522284,0.541026485551579,2.54969595899476
2.99777496951902,0.618033988749895,2.35114100916989
2.9973515251865,0.68865585100403,2.14330717991599
2.99686027590009,0.752613360087727,1.92701469640686
2.99629363803808,0.809654104932039,1.70311716626029
2.99564357141427,0.859552971776503,1.47249821073871
2.9949015801358,0.902113032590307,1.23606797749979
2.99405871360129,0.937166322257262,0.99475954865942
2.9931055676545,0.964574501457377,0.7495252583429
2.99203228590927,0.984229402628956,0.501332934257218
2.99082856126267,0.996053456856543,0.251162078117254
2.98948363761378,1,2.44929359829471e-16
2.98798631180649,0.996053456856543,-0.251162078117254
2.98632493581524,0.984229402628956,-0.501332934257217
2.9844874191938,0.964574501457377,-0.749525258342899
2.9824612318074,0.937166322257262,-0.994759548659419
2.98023340686967,0.902113032590307,-1.23606797749979
2.97779054430651,0.859552971776503,-1.47249821073871
2.97511881446947,0.809654104932039,-1.70311716626029
2.97220396222221,0.752613360087727,-1.92701469640686
2.96903131142417,0.68865585100403,-2.14330717991599
2.96558576983611,0.618033988749895,-2.35114100916989
2.96185183447309,0.541026485551579,-2.54969595899476
2.9578135974308,0.457937254842823,-2.73818842371475
2.95345475221184,0.369094211857378,-2.91587450968565
2.94875860057911,0.27484797949738,-3.08205297110316
2.94370805996406,0.175570504584946,-3.23606797749979
2.93828567145778,0.0716535899579933,-3.37731170200806
2.93247360841374,-0.0364926517965696,-3.50522672017545
2.92625368569101,-0.148441416869855,-3.61930820986408
2.91960736956747,-0.263750894630644,-3.71910594355301
2.90811602604668,-1.6180339887499,-3.80422606518061
2.91538487161621,-1.73624910536936,-3.71910594355301
2.92220488225321,-1.85155858313015,-3.61930820986408
2.92859488520596,-1.96350734820343,-3.50522672017545
2.93457337260902,-2.07165358995799,-3.37731170200806
2.94015849074923,-2.17557050458495,-3.23606797749979
2.94536803003318,-2.27484797949738,-3.08205297110316
2.95021941562662,-2.36909421185738,-2.91587450968565
2.9547296987363,-2.45793725484282,-2.73818842371475
2.95891554850561,-2.54102648555158,-2.54969595899476
2.96279324449526,-2.6180339887499,-2.35114100916989
2.96637866972119,-2.68865585100403,-2.14330717991599
2.96968730422183,-2.75261336008773,-1.92701469640686
2.97273421912797,-2.80965410493204,-1.70311716626029
2.97553407120836,-2.8595529717765,-1.47249821073871
2.97810109786546,-2.90211303259031,-1.23606797749979
2.98044911255563,-2.93716632225726,-0.994759548659419
2.98259150060936,-2.96457450145738,-0.749525258342899
2.98454121542721,-2.98422940262896,-0.501332934257217
2.98631077502824,-2.99605345685654,-0.251162078117254
2.98791225892811,-3,2.44929359829471e-16
2.98935730532485,-2.99605345685654,0.251162078117254
2.99065710857106,-2.98422940262896,0.501332934257218
2.99182241691196,-2.96457450145738,0.7495252583429
2.99286353046944,-2.93716632225726,0.994759548659419
2.9937902994531,-2.90211303259031,1.23606797749979
