"beta1","beta2","beta3"
-2.96306502178541,-0.62523737082855,0.80961262917145
-2.96306502178541,-0.502620225670291,0.89502977432971
-2.96306502178541,-0.381966011250105,0.979283988749895
-2.96306502178541,-0.263750894630644,1.06189910536936
-2.96306502178541,-0.148441416869855,1.14240858313015
-2.96306502178541,-0.0364926517965692,1.22035734820343
-2.96306502178541,0.0716535899579935,1.29530358995799
-2.96306502178541,0.175570504584947,1.36682050458495
-2.96306502178541,0.274847979497379,1.43449797949738
-2.96306502178541,0.369094211857377,1.49794421185738
-2.96306502178541,0.457937254842823,1.55678725484282
-2.96306502178541,0.541026485551579,1.61067648555158
-2.96306502178541,0.618033988749895,1.65928398874989
-2.96306502178541,0.68865585100403,1.70230585100403
-2.96306502178541,0.752613360087727,1.73946336008773
-2.96306502178541,0.809654104932039,1.77050410493204
-2.96306502178541,0.859552971776503,1.7952029717765
-2.96306502178541,0.902113032590307,1.81336303259031
-2.96306502178541,0.937166322257262,1.82481632225726
-2.96306502178541,0.964574501457377,1.82942450145738
-2.96306502178541,0.984229402628956,1.82707940262896
-2.96306502178541,0.996053456856543,1.81770345685654
-2.96306502178541,1,1.80125
-2.96306502178541,0.996053456856543,1.77770345685654
-2.96306502178541,0.984229402628956,1.74707940262896
-2.96306502178541,0.964574501457377,1.70942450145738
-2.96306502178541,0.937166322257262,1.66481632225726
-2.96306502178541,0.902113032590307,1.61336303259031
-2.96306502178541,0.859552971776503,1.5552029717765
-2.96306502178541,0.809654104932039,1.49050410493204
-2.96306502178541,0.752613360087727,1.41946336008773
-2.96306502178541,0.68865585100403,1.34230585100403
-2.96306502178541,0.618033988749895,1.2592839887499
-2.96306502178541,0.541026485551579,1.17067648555158
-2.96306502178541,0.457937254842823,1.07678725484282
-2.96306502178541,0.369094211857377,0.977944211857377
-2.96306502178541,0.274847979497379,0.874497979497379
-2.96306502178541,0.175570504584946,0.766820504584946
-2.96306502178541,0.0716535899579933,0.655303589957993
-2.96306502178541,-0.0364926517965696,0.54035734820343
-2.96306502178541,-0.148441416869855,0.422408583130145
-2.96306502178541,-0.263750894630645,0.301899105369355
-2.96306502178541,-0.381966011250106,0.179283988749894
-2.96306502178541,-0.50262022567029,0.0550297743297099
-2.96306502178541,-0.62523737082855,-0.0703873708285501
-2.96306502178541,-0.749333532871391,-0.196483532871391
-2.96306502178541,-0.874418960941373,-0.322768960941373
-2.96306502178541,-1,-0.44875
-2.96306502178541,-1.12558103905863,-0.573931039058627
-2.96306502178541,-1.25066646712861,-0.697816467128609
-2.96306502178541,-1.37476262917145,-0.81991262917145
-2.96306502178541,-1.49737977432971,-0.93972977432971
-2.96306502178541,-1.6180339887499,-1.0567839887499
-2.96306502178541,-1.73624910536936,-1.17059910536936
-2.96306502178541,-1.85155858313015,-1.28070858313015
-2.96306502178541,-1.96350734820343,-1.38665734820343
-2.96306502178541,-2.07165358995799,-1.48800358995799
-2.96306502178541,-2.17557050458495,-1.58432050458495
-2.99962989744498,-2.36909421185738,-0.326481711857378
-2.99962989744498,-2.27484797949738,-0.281435479497379
-2.99962989744498,-2.17557050458495,-0.230558004584946
-2.99962989744498,-2.07165358995799,-0.174241089957993
-2.99962989744498,-1.96350734820343,-0.11289484820343
-2.99962989744498,-1.85155858313015,-0.0469460831301454
-2.99962989744498,-1.73624910536936,0.023163394630644
-2.99962989744498,-1.61803398874989,0.0969785112501054
-2.99962989744498,-1.49737977432971,0.17403272567029
-2.99962989744498,-1.37476262917145,0.25384987082855
-2.99962989744498,-1.25066646712861,0.335946032871391
-2.99962989744498,-1.12558103905863,0.419831460941373
-2.99962989744498,-1,0.5050125
-2.99962989744498,-0.874418960941373,0.590993539058627
-2.99962989744498,-0.749333532871391,0.677278967128609
-2.99962989744498,-0.62523737082855,0.76337512917145
-2.99962989744498,-0.502620225670291,0.848792274329709
-2.99962989744498,-0.381966011250105,0.933046488749895
-2.99962989744498,-0.263750894630644,1.01566160536936
-2.99962989744498,-0.148441416869855,1.09617108313014
-2.99962989744498,-0.0364926517965692,1.17411984820343
-2.99962989744498,0.0716535899579935,1.24906608995799
-2.99962989744498,0.175570504584947,1.32058300458495
-2.99962989744498,0.274847979497379,1.38826047949738
-2.99962989744498,0.369094211857377,1.45170671185738
-2.99962989744498,0.457937254842823,1.51054975484282
-2.99962989744498,0.541026485551579,1.56443898555158
-2.99962989744498,0.618033988749895,1.61304648874989
-2.99962989744498,0.68865585100403,1.65606835100403
-2.99962989744498,0.752613360087727,1.69322586008773
-2.99962989744498,0.809654104932039,1.72426660493204
-2.99962989744498,0.859552971776503,1.7489654717765
-2.99962989744498,0.902113032590307,1.76712553259031
-2.99962989744498,0.937166322257262,1.77857882225726
-2.99962989744498,0.964574501457377,1.78318700145738
-2.99962989744498,0.984229402628956,1.78084190262896
-2.99962989744498,0.996053456856543,1.77146595685654
-2.99962989744498,1,1.7550125
-2.99962989744498,0.996053456856543,1.73146595685654
-2.99962989744498,0.984229402628956,1.70084190262896
-2.99962989744498,0.964574501457377,1.66318700145738
-2.99962989744498,0.937166322257262,1.61857882225726
-2.99962989744498,0.902113032590307,1.56712553259031
-2.99962989744498,0.859552971776503,1.5089654717765
-2.99962989744498,0.809654104932039,1.44426660493204
-2.99962989744498,0.752613360087727,1.37322586008773
-2.99962989744498,0.68865585100403,1.29606835100403
-2.99962989744498,0.618033988749895,1.2130464887499
-2.99962989744498,0.541026485551579,1.12443898555158
-2.99962989744498,0.457937254842823,1.03054975484282
-2.99962989744498,0.369094211857377,0.931706711857377
-2.99962989744498,0.274847979497379,0.828260479497379
-2.99962989744498,0.175570504584946,0.720583004584946
-2.99962989744498,0.0716535899579933,0.609066089957993
-2.99962989744498,-0.0364926517965696,0.49411984820343
-2.99962989744498,-0.148441416869855,0.376171083130145
-2.99962989744498,-0.263750894630645,0.255661605369355
-2.99962989744498,-0.381966011250106,0.133046488749894
-2.99962989744498,-0.50262022567029,0.00879227432970975
-2.99962989744498,-0.62523737082855,-0.11662487082855
-2.99962989744498,-0.749333532871391,-0.242721032871391
-2.99962989744498,-0.874418960941373,-0.369006460941373
-2.99962989744498,-1,-0.4949875
-2.99962989744498,-1.12558103905863,-0.620168539058627
-2.99962989744498,-1.25066646712861,-0.744053967128609
-2.99962989744498,-1.37476262917145,-0.86615012917145
-2.99962989744498,-1.49737977432971,-0.98596727432971
-2.99962989744498,-1.6180339887499,-1.1030214887499
-2.99962989744498,-1.73624910536936,-1.21683660536936
-2.99962989744498,-1.85155858313015,-1.32694608313015
-2.99962989744498,-1.96350734820343,-1.43289484820343
-2.99962989744498,-2.07165358995799,-1.53424108995799
-2.99962989744498,-2.17557050458495,-1.63055800458495
-2.99962989744498,-2.27484797949738,-1.72143547949738
-2.99962989744498,-2.36909421185738,-1.80648171185738
-2.97634410394343,-2.45793725484282,-0.409537254842823
-2.97634410394343,-2.36909421185738,-0.370694211857377
